date,spot,ticker,strike,expiry,dte,years_to_expiry,moneyness,target_moneyness,target_dte,option_type,close,volume
2026-03-04,681.50830078125,O:SPY260630C00715000,715.0,2026-06-30,118,0.3230663928815879,1.0491434941883415,1.05,120,call,13.06,38
2026-03-04,681.50830078125,O:SPY260630C00680000,680.0,2026-06-30,118,0.3230663928815879,0.9977868196476536,1.0,120,call,33.4,43
2026-03-04,681.50830078125,O:SPY260630P00680000,680.0,2026-06-30,118,0.3230663928815879,0.9977868196476536,1.0,120,put,22.51,387
2026-03-04,681.50830078125,O:SPY260430C00716000,716.0,2026-04-30,57,0.1560574948665297,1.050610827746647,1.05,60,call,4.28,106
2026-03-04,681.50830078125,O:SPY260430P00647000,647.0,2026-04-30,57,0.1560574948665297,0.9493648122235764,0.95,60,put,8.03,179
2026-03-04,681.50830078125,O:SPY260430C00682000,682.0,2026-04-30,57,0.1560574948665297,1.0007214867642644,1.0,60,call,22.14,35
2026-03-04,681.50830078125,O:SPY260430P00682000,682.0,2026-04-30,57,0.1560574948665297,1.0007214867642644,1.0,60,put,16.41,284
2026-03-04,681.50830078125,O:SPY260430P00580000,580.0,2026-04-30,57,0.1560574948665297,0.8510534638171163,0.85,60,put,2.63,259
2026-03-04,681.50830078125,O:SPY260430C00785000,785.0,2026-04-30,57,0.1560574948665297,1.1518568432697178,1.15,60,call,0.04,111
2026-03-04,681.50830078125,O:SPY260529C00750000,750.0,2026-05-29,86,0.2354551676933607,1.1005001687290297,1.1,90,call,1.26,89
2026-03-04,681.50830078125,O:SPY260529C00716000,716.0,2026-05-29,86,0.2354551676933607,1.050610827746647,1.05,90,call,8.65,100
2026-03-04,681.50830078125,O:SPY260529P00682000,682.0,2026-05-29,86,0.2354551676933607,1.0007214867642644,1.0,90,put,18.86,211
2026-03-05,677.7084350585938,O:SPY260402P00610000,610.0,2026-04-02,28,0.0766598220396988,0.9000920874583186,0.9,30,put,2.57,183
2026-03-05,677.7084350585938,O:SPY260402P00678000,678.0,2026-04-02,28,0.0766598220396988,1.0004302217979344,1.0,30,put,13.0,170
2026-03-05,677.7084350585938,O:SPY260402C00678000,678.0,2026-04-02,28,0.0766598220396988,1.0004302217979344,1.0,30,call,16.0,727
2026-03-05,677.7084350585938,O:SPY260402P00575000,575.0,2026-04-02,28,0.0766598220396988,0.8484474594893987,0.85,30,put,1.38,729
2026-03-05,677.7084350585938,O:SPY260402P00645000,645.0,2026-04-02,28,0.0766598220396988,0.9517367154272384,0.95,30,put,5.72,9134
2026-03-05,677.7084350585938,O:SPY260402C00645000,645.0,2026-04-02,28,0.0766598220396988,0.9517367154272384,0.95,30,call,39.08,192
2026-03-05,677.7084350585938,O:SPY260402C00710000,710.0,2026-04-02,28,0.0766598220396988,1.0476481673695184,1.05,30,call,1.3,587
2026-03-05,677.7084350585938,O:SPY260630P00610000,610.0,2026-06-30,117,0.3203285420944558,0.9000920874583186,0.9,120,put,10.47,54
2026-03-05,677.7084350585938,O:SPY260630C00780000,780.0,2026-06-30,117,0.3203285420944558,1.1509374233073582,1.15,120,call,0.5,33
2026-03-05,677.7084350585938,O:SPY260630C00710000,710.0,2026-06-30,117,0.3203285420944558,1.0476481673695184,1.05,120,call,13.8,71
2026-03-05,677.7084350585938,O:SPY260430P00610000,610.0,2026-04-30,56,0.1533196440793976,0.9000920874583186,0.9,60,put,5.27,146
2026-03-05,677.7084350585938,O:SPY260430P00678000,678.0,2026-04-30,56,0.1533196440793976,1.0004302217979344,1.0,60,put,17.16,69
2026-03-05,677.7084350585938,O:SPY260430C00678000,678.0,2026-04-30,56,0.1533196440793976,1.0004302217979344,1.0,60,call,22.51,178
2026-03-05,677.7084350585938,O:SPY260430C00712000,712.0,2026-04-30,56,0.1533196440793976,1.0505992889677425,1.05,60,call,4.05,356
2026-03-05,677.7084350585938,O:SPY260630C00680000,680.0,2026-06-30,117,0.3203285420944558,1.0033813433961585,1.0,120,call,30.9,124
